number,title,link,source_id,published_at,state,transcript_source,discovered_at
72,"Bury, Bolton, Almería und Malaga - Fußball im Jahr 2019",https://audio.podigee-cdn.net/120644-m-6f0c0e9333d454afe8e20144020d2627.m4a?source=feed,1000620748995,2019-09-10T10:55:40Z,done,apple,2026-06-14T18:56:02+00:00
73,Football Leaks – Teil 4,https://audio.podigee-cdn.net/127282-m-e5faf5cbc7a4536f7b26ae2d4dbe61e3.m4a?source=feed,1000451922102,2019-10-01T11:18:06Z,done,apple,2026-06-14T18:56:02+00:00
74,Holger Badstuber über seine bisherige Karriere,https://audio.podigee-cdn.net/130375-m-42609358035223a36c650e75aaab4759.m4a?source=feed,1000453254273,2019-10-12T16:28:12Z,done,apple,2026-06-14T18:56:02+00:00
75,Das Sportjahr 2019 - gegossen in ein Heft,https://audio.podigee-cdn.net/146242-m-c783aed37fd1162e6ed4e86a5f80b15f.m4a?source=feed,1000620748965,2019-11-27T10:40:28Z,done,apple,2026-06-14T18:56:02+00:00
76,Stephan Schippers zu 20 Jahren als Gladbach-Geschäftsführer,https://audio.podigee-cdn.net/151630-m-e58e6985a7f3f6f5794ca231314880a7.m4a?source=feed,1000459294736,2019-12-11T10:40:54Z,done,apple,2026-06-14T18:56:02+00:00
77,"Nico Willig über Abstiegskampf, Relegation und Nachwuchsfußball",https://audio.podigee-cdn.net/158445-m-f42482440e8bfc9f1649036a99d5c35c.m4a?source=feed,1000620748997,2020-01-06T14:48:16Z,done,apple,2026-06-14T18:56:02+00:00
78,Fußballmagazine,https://audio.podigee-cdn.net/192888-m-1f9c8add7c522640840ae3a7b2d1373f.m4a?source=feed,1000469785989,2020-03-27T19:49:56Z,done,apple,2026-06-14T18:56:02+00:00
79,Schmerzmittel im Fußball,https://audio.podigee-cdn.net/234809-m-78e4569233bce02b12e9656556c493ec.m4a?source=feed,1000477302557,2020-06-09T08:14:17Z,done,apple,2026-06-14T18:56:02+00:00
80,Lauterns Weg in die Insolvenz,https://audio.podigee-cdn.net/240561-m-a6bb912fb8294baa16aa91cc5beb231e.m4a?source=feed,1000478747188,2020-06-19T20:45:18Z,done,apple,2026-06-14T18:56:02+00:00
81,Das Jahrzehnt der Bayern (und des deutschen Fußballs),https://audio.podigee-cdn.net/278645-m-fb59dd8be3727dea96e1c2e963e7b7d2.m4a?source=feed,1000490123272,2020-09-04T16:39:14Z,done,apple,2026-06-14T18:56:02+00:00
82,Zwei Jahre mit Uli Hoeneß,https://audio.podigee-cdn.net/278887-m-be9d5b8e5065759d764319ce4c13106d.m4a?source=feed,1000620748992,2020-09-09T04:00:00Z,done,apple,2026-06-14T18:56:02+00:00
83,Rasenfunk 2021!,https://audio.podigee-cdn.net/348646-m-93541e0b241868328db34a13742cda10.m4a?source=feed,1000620749067,2020-12-22T12:10:03Z,done,apple,2026-06-14T18:56:02+00:00
84,EM der Autokraten,https://audio.podigee-cdn.net/468121-m-89f5f97cfad03d9228cd9a8d08bec9d1.m4a?source=feed,1000524918759,2021-06-10T06:40:44Z,done,apple,2026-06-14T18:56:02+00:00
85,EM-Tag 15: Vor Ort bei der deutschen Nationalmannschaft,https://audio.podigee-cdn.net/15869-m-738d725a6ba0a970d76b0903ca45bf27.m4a?source=feed,1000620749040,2021-06-25T04:30:00Z,done,apple,2026-06-14T18:56:02+00:00
86,EM-Tag 16: Christian Straßburger über seinen Job als EM-Kommentator,https://audio.podigee-cdn.net/479152-m-6242471e892e60d8532c1664a9ebcdee.m4a?source=feed,1000620748850,2021-06-26T07:45:18Z,done,apple,2026-06-14T18:56:02+00:00
87,Missbrauchsskandale in der NWSL,https://audio.podigee-cdn.net/557965-m-d1238541b268ef67e253d89a566811de.m4a?source=feed,1000620748991,2021-10-05T17:50:05Z,done,apple,2026-06-14T18:56:02+00:00
88,Kann die EU den Sport reformieren?,https://audio.podigee-cdn.net/609358-m-96e6a6b3f4912c9f9b491ec30c466f74.m4a?source=feed,1000620748791,2021-12-14T05:30:00Z,done,apple,2026-06-14T18:56:02+00:00
89,Mini-Hopps in der Provinz,https://audio.podigee-cdn.net/643278-m-ffb52a551add9a9b32dead5938527fcc.m4a?source=feed,1000548316862,2022-01-19T06:25:00Z,done,apple,2026-06-14T18:56:02+00:00
90,"""Unser Stadion ist ein Musterbeispiel""",https://audio.podigee-cdn.net/750605-m-ad50cb71cb3ebe0a4d1dc805d1af063e.m4a?source=feed,1000620749039,2022-05-09T15:00:21Z,done,apple,2026-06-14T18:56:02+00:00
91,EM-Tag 20: Jana Lange über ihre Arbeit vor Ort,https://audio.podigee-cdn.net/824945-m-9509721f75f9809468611b8d2b04f361.m4a?source=feed,1000620748886,2022-07-25T04:10:00Z,done,apple,2026-06-14T18:56:02+00:00
92,Missbrauch und sexuelle Gewalt in der NWSL,https://audio.podigee-cdn.net/890755-m-5912b0e44ff2124e3bcf9e4450d994e4.m4a?source=feed,1000581915032,2022-10-07T12:20:18Z,done,apple,2026-06-14T18:56:02+00:00
93,Häusliche Gewalt im Profifußball,https://audio.podigee-cdn.net/917029-m-5c9a69375f24450077cc1062fb713fa1.m4a?source=feed,1000584321955,2022-10-29T09:25:10Z,done,apple,2026-06-14T18:56:02+00:00
94,"Neues Konto, neuer Rasenfunk?",https://audio.podigee-cdn.net/973517-m-4dbec9b6101f0ada9480062524f416d1.m4a?source=feed,1000620748927,2022-12-23T13:45:58Z,done,apple,2026-06-14T18:56:02+00:00
95,Wolfgang Frank,https://audio.podigee-cdn.net/983393-m-2f61969c5c869bb3fae2fe7f641c8d11.m4a?source=feed,1000592964853,2023-01-07T12:40:34Z,done,apple,2026-06-14T18:56:02+00:00
96,Ein Abend mit Christian Nerlinger,https://audio.podigee-cdn.net/1003362-m-ac99c72c44f6f88ab54f6750003255ba.m4a?source=feed,1000596993558,2023-01-27T20:50:39Z,done,apple,2026-06-14T18:56:02+00:00
97,IHR SCHICKT UNS ZUR WM!,https://audio.podigee-cdn.net/1036297-m-8d46469a42f53a792bc5439372ae500d.m4a?source=feed,1000620748993,2023-03-03T10:50:25Z,done,apple,2026-06-14T18:56:02+00:00
98,Nachwuchsfußball von innen,https://audio.podigee-cdn.net/1095662-m-d634e5e908dd5b1469074a9262cbd800.m4a?source=feed,1000611779672,2023-05-04T19:55:11Z,done,apple,2026-06-14T18:56:02+00:00
99,Die Zukunft des Fußballs,https://audio.podigee-cdn.net/1101198-m-9bee7b60f4c013c6eeb33d86db891b2c.m4a?source=feed,1000613587150,2023-05-18T20:50:41Z,done,apple,2026-06-14T18:56:02+00:00
100,Kein Investorendeal mit der DFL! Was heißt das?,https://audio.podigee-cdn.net/1116646-m-2f559eb72efff36e37fa117ed915c261.m4a?source=feed,1000614567990,2023-05-26T07:10:29Z,done,apple,2026-06-14T18:56:02+00:00
101,"Das ""neue"" Tribünengespräch!",https://audio.podigee-cdn.net/1160392-m-4066f01e93439fbee0c438cc98df0b40.m4a?source=feed,1000620771640,2023-07-11T12:35:00Z,done,apple,2026-06-14T18:56:02+00:00
102,Frauenfußball – ein besserer Ort für Fans?,https://audio.podigee-cdn.net/1190910-m-ee8b75b43cd077dd7a275c59c4837b47.m4a?source=feed,1000624743849,2023-08-17T08:30:55Z,done,apple,2026-06-14T18:56:02+00:00
103,Wochenendrebellen – der Film,https://audio.podigee-cdn.net/1226603-m-a7d3d9f42f2dd5461b7f719ba8914a05.m4a?source=feed,1000629126803,2023-09-25T21:30:54Z,done,apple,2026-06-14T18:56:02+00:00
104,"Israel, Palästina und der Fußball",https://audio.podigee-cdn.net/1276360-m-bae278cb8d0b1b8cabbf4dee880883b6.m4a?source=feed,1000634456699,2023-11-11T09:45:24Z,done,apple,2026-06-14T18:56:02+00:00
105,#12monate von Sportradio360,https://audio.podigee-cdn.net/1298063-m-5cd54175801f2bdd15a9349da97ca664.m4a?source=feed,1000637170951,2023-12-01T11:25:48Z,done,apple,2026-06-14T18:56:02+00:00
106,Ja zum Investor! Was passiert nun mit der Bundesliga?,https://audio.podigee-cdn.net/1309019-m-d62a39021ecab29a347c61c9f36cf093.m4a?source=feed,1000638336171,2023-12-12T17:00:51Z,done,apple,2026-06-14T18:56:02+00:00
107,"WM-Bilanz, Youtube & erster Mitarbeiter (Logbuch Rasenfunk)",https://audio.podigee-cdn.net/1335960-m-15db0e08fdd00c03563f69c1b72eb84d.m4a?source=feed,1000641314254,2024-01-11T15:15:22Z,done,apple,2026-06-14T18:56:02+00:00
